NUMEMP;TIPCOL;NUMCAD;DATALT;SEQALT;CODMOT;VALSAL;TIPSAL;PERREA
1;1;341;01/09/2022;1;3;5.098,60;1;0
1;1;341;01/11/2016;1;3;3.459,08;1;0
1;1;341;01/11/2017;1;3;3.639,68;1;0
1;1;341;01/11/2018;1;3;3.785,27;1;0
1;1;341;02/08/2020;1;3;4.272,06;1;0
1;1;341;03/11/2015;1;1;3.195,00;1;0
1;1;341;04/05/2020;1;28;3.204,05;1;0
1;1;342;01/11/2013;1;20;6.570,41;1;0
1;1;342;01/11/2014;1;20;7.063,19;1;0
1;1;342;01/11/2015;1;20;7.557,61;1;0
1;1;342;04/10/2010;1;1;6.140,00;1;0
1;1;343;05/09/2016;1;1;880,00;1;0
1;1;344;05/09/2016;1;1;880,00;1;0
1;1;352;01/05/2018;1;3;3.081,78;1;0
1;1;352;01/11/2016;1;1;2.328,00;1;0
1;1;352;01/11/2017;1;4;2.370,60;1;0
1;1;354;01/02/2017;1;1;3.195,00;1;0
1;1;354;01/11/2017;1;3;3.253,47;1;0
1;1;355;01/02/2017;1;1;3.195,00;1;0
1;1;356;01/02/2017;1;1;3.395,00;1;0
1;1;356;01/09/2019;1;1;3.688,90;1;0
1;1;356;01/11/2017;1;3;3.457,13;1;0
1;1;356;01/11/2018;1;3;3.595,42;1;0
1;1;358;01/01/2021;1;3;5.640,38;1;0
1;1;358;01/01/2022;1;3;6.228,00;1;0
1;1;358;01/01/2023;1;3;6.778,09;1;0
1;1;358;01/05/2019;1;3;5.340,44;1;0
1;1;358;01/05/2025;1;3;8.532,48;1;0
1;1;358;01/09/2019;1;27;5.479,29;1;0
1;1;358;01/09/2021;1;3;5.926,91;1;0
1;1;358;01/09/2022;1;3;6.539,40;1;0
1;1;358;01/09/2023;1;3;7.083,10;1;0
1;1;358;01/09/2024;1;4;7.419,55;1;0
1;1;358;01/11/2017;1;3;4.465,25;1;0
1;1;358;01/11/2018;1;1;4.643,86;1;0
1;1;358;02/03/2017;1;1;4.385,00;1;0
1;1;358;02/08/2020;1;3;5.479,29;1;0
1;1;358;04/05/2020;1;28;4.109,47;1;0
1;1;359;01/01/2021;1;3;4.627,61;1;0
1;1;359;01/01/2022;1;3;5.109,71;1;0
1;1;359;01/01/2023;1;3;5.561,03;1;0
1;1;359;01/09/2018;1;3;4.213,00;1;0
1;1;359;01/09/2019;1;27;4.495,44;1;0
1;1;359;01/09/2021;1;3;4.862,69;1;0
1;1;359;01/09/2022;1;3;5.365,20;1;0
1;1;359;01/09/2023;1;3;5.811,28;1;0
1;1;359;01/09/2024;1;3;6.087,32;1;0
1;1;359;01/11/2018;1;3;4.381,52;1;0
1;1;359;02/08/2020;1;3;4.495,44;1;0
1;1;359;04/05/2017;1;1;3.830,00;1;0
1;1;359;04/05/2020;1;28;3.371,58;1;0
1;1;360;01/09/2019;1;27;3.409,19;1;0
1;1;360;01/11/2018;1;3;3.322,80;1;0
1;1;360;02/08/2020;1;3;3.409,19;1;0
1;1;360;04/05/2017;1;1;3.195,00;1;0
1;1;360;04/05/2020;1;28;2.556,89;1;0
1;1;362;05/06/2017;1;1;937,00;1;0
1;1;363;01/11/2018;1;3;3.530,80;1;0
1;1;363;06/06/2017;1;1;3.395,00;1;0
1;1;364;07/02/2017;1;1;2.180,00;1;0
1;1;365;05/10/2017;1;1;937,00;1;0
1;1;366;01/01/2021;1;3;4.102,01;1;0
1;1;366;01/01/2022;1;3;4.529,36;1;0
1;1;366;01/01/2023;1;3;4.929,42;1;0
1;1;366;01/03/2020;1;27;3.984,86;1;0
1;1;366;01/09/2019;1;1;3.622,60;1;0
1;1;366;01/09/2021;1;3;4.310,39;1;0
1;1;366;01/09/2022;1;3;4.755,83;1;0
1;1;366;01/09/2023;1;3;5.151,24;1;0
1;1;366;01/09/2024;1;3;5.395,92;1;0
1;1;366;01/11/2018;1;3;3.530,80;1;0
1;1;366;02/08/2020;1;3;3.984,86;1;0
1;1;366;04/05/2020;1;28;2.988,65;1;0
1;1;366;16/10/2017;1;1;3.395,00;1;0
1;1;368;01/01/2021;1;3;4.102,01;1;0
1;1;368;01/01/2022;1;3;4.529,36;1;0
1;1;368;01/01/2023;1;3;4.929,42;1;0
1;1;368;01/03/2020;1;27;3.984,86;1;0
1;1;368;01/09/2019;1;1;3.622,60;1;0
1;1;368;01/09/2021;1;3;4.310,39;1;0
1;1;368;01/09/2022;1;3;4.755,83;1;0
1;1;368;01/09/2023;1;3;5.151,24;1;0
1;1;368;01/09/2024;1;3;5.395,92;1;0
1;1;368;01/11/2018;1;3;3.530,80;1;0
1;1;368;02/08/2020;1;3;3.984,86;1;0
1;1;368;04/05/2020;1;28;2.988,65;1;0
1;1;368;17/10/2017;1;1;3.395,00;1;0
1;1;369;01/01/2021;1;3;4.435,48;1;0
1;1;369;01/01/2022;1;3;4.897,57;1;0
1;1;369;01/01/2023;1;3;5.330,15;1;0
1;1;369;01/05/2016;1;3;4.038,09;1;0
1;1;369;01/09/2019;1;27;4.308,80;1;0
1;1;369;01/09/2021;1;3;4.660,80;1;0
1;1;369;01/09/2022;1;3;5.142,45;1;0
1;1;369;01/09/2023;1;3;5.570,01;1;0
1;1;369;01/09/2024;1;3;5.834,59;1;0
1;1;369;01/11/2015;1;3;3.738,80;1;0
1;1;369;01/11/2018;1;3;4.199,61;1;0
1;1;369;02/08/2020;1;3;4.308,80;1;0
1;1;369;04/05/2020;1;28;3.231,60;1;0
1;1;369;19/03/2015;1;1;3.595,00;1;0
1;1;373;01/11/2018;1;3;2.541,67;1;0
1;1;373;11/06/2018;1;1;2.500,00;1;0
1;1;374;03/09/2018;1;1;954,00;1;0
1;1;376;01/10/2018;1;1;3.395,00;1;0
1;1;376;01/11/2018;1;3;3.406,32;1;0
1;1;377;01/01/2021;1;3;8.413,90;1;0
1;1;377;01/01/2022;1;3;9.290,47;1;0
1;1;377;01/01/2023;1;3;10.111,05;1;0
1;1;377;01/09/2019;1;3;8.173,60;1;0
1;1;377;01/09/2021;1;3;8.841,33;1;0
1;1;377;01/09/2022;1;3;9.754,99;1;0
1;1;377;01/09/2023;1;3;10.566,05;1;0
1;1;377;01/09/2024;1;3;11.067,94;1;0
1;1;377;22/10/2018;1;1;8.000,00;1;0
1;1;378;22/10/2018;1;1;3.500,00;1;0
1;1;379;01/01/2021;1;3;9.991,51;1;0
1;1;379;01/01/2022;1;3;11.036,44;1;0
1;1;379;01/01/2023;1;3;12.004,07;1;0
1;1;379;01/09/2019;1;3;9.706,15;1;0
1;1;379;01/09/2021;1;3;10.499,08;1;0
1;1;379;01/09/2022;1;3;11.584,21;1;0
1;1;379;01/09/2023;1;3;12.519,25;1;0
1;1;379;01/09/2024;1;3;13.088,88;1;0
1;1;379;29/10/2018;1;1;9.500,00;1;0
1;1;380;01/01/2021;1;3;3.996,60;1;0
1;1;380;01/01/2022;1;3;4.412,97;1;0
1;1;380;01/01/2023;1;3;4.802,75;1;0
1;1;380;01/09/2019;1;3;3.882,46;1;0
1;1;380;01/09/2021;1;3;4.199,63;1;0
1;1;380;01/09/2022;1;3;4.633,62;1;0
1;1;380;24/10/2018;1;1;3.800,00;1;0
1;1;381;01/09/2019;1;3;4.086,80;1;0
1;1;381;24/10/2018;1;1;4.000,00;1;0
1;1;382;25/10/2018;1;1;4.014,00;1;0
1;1;384;01/01/2021;1;3;2.629,34;1;0
1;1;384;01/09/2019;1;3;2.554,25;1;0
1;1;384;01/09/2021;1;3;2.762,91;1;0
1;1;384;25/10/2018;1;1;2.500,00;1;0
1;1;385;01/11/2018;1;1;4.014,00;1;0
1;1;389;01/08/2019;1;3;3.125,00;1;0
1;1;389;01/11/2018;1;1;2.500,00;1;0
1;1;390;01/01/2021;1;3;3.996,92;1;0
1;1;390;01/01/2022;1;3;4.413,32;1;0
1;1;390;01/08/2019;1;3;3.800,30;1;0
1;1;390;01/09/2019;1;3;3.882,77;1;0
1;1;390;01/09/2021;1;3;4.199,96;1;0
1;1;390;01/09/2022;1;3;4.633,99;1;0
1;1;390;01/11/2018;1;1;3.500,00;1;0
1;1;393;01/01/2021;1;3;4.221,67;1;0
1;1;393;01/09/2019;1;3;4.101,10;1;0
1;1;393;01/09/2021;1;3;4.436,13;1;0
1;1;393;01/11/2018;1;1;4.014,00;1;0
1;1;394;01/01/2021;1;3;3.786,26;1;0
1;1;394;01/01/2022;1;3;4.180,71;1;0
1;1;394;01/01/2023;1;3;4.549,97;1;0
1;1;394;01/09/2019;1;3;3.678,12;1;0
1;1;394;01/09/2021;1;3;3.978,60;1;0
1;1;394;01/09/2022;1;3;4.389,75;1;0
1;1;394;01/09/2023;1;3;4.754,72;1;0
1;1;394;01/11/2018;1;1;3.600,00;1;0
1;1;395;01/01/2021;1;3;2.629,34;1;0
1;1;395;01/09/2019;1;3;2.554,25;1;0
1;1;395;01/09/2021;1;3;2.762,91;1;0
1;1;395;01/11/2018;1;1;2.500,00;1;0
1;1;396;01/01/2021;1;3;3.996,60;1;0
1;1;396;01/01/2022;1;3;4.412,97;1;0
1;1;396;01/09/2019;1;3;3.882,46;1;0
1;1;396;01/09/2021;1;3;4.199,63;1;0
1;1;396;01/09/2022;1;3;4.633,62;1;0
1;1;396;05/11/2018;1;1;3.800,00;1;0
1;1;400;01/01/2021;1;3;5.784,56;1;0
1;1;400;01/01/2022;1;3;6.387,20;1;0
1;1;400;01/01/2023;1;3;6.951,35;1;0
1;1;400;01/09/2019;1;3;5.619,35;1;0
1;1;400;01/09/2021;1;3;6.078,42;1;0
1;1;400;01/09/2022;1;3;6.706,56;1;0
1;1;400;05/11/2018;1;1;5.500,00;1;0
1;1;402;01/01/2021;1;3;3.155,21;1;0
1;1;402;01/09/2019;1;3;3.065,10;1;0
1;1;402;01/09/2021;1;3;3.315,49;1;0
1;1;402;05/11/2018;1;1;3.000,00;1;0
1;1;403;01/01/2021;1;4;2.629,34;1;0
1;1;403;01/01/2022;1;3;3.317,70;1;0
1;1;403;01/01/2023;1;3;3.610,74;1;0
1;1;403;01/07/2021;1;3;3.023,74;1;0
1;1;403;01/09/2019;1;27;2.554,25;1;0
1;1;403;01/09/2021;1;3;3.157,31;1;0
1;1;403;01/09/2022;1;3;3.483,59;1;0
1;1;403;01/09/2023;1;3;3.773,22;1;0
1;1;403;01/09/2024;1;3;3.952,45;1;0
1;1;403;05/11/2018;1;1;2.500,00;1;0
1;1;403;22/08/2020;1;3;2.554,25;1;0
1;1;403;24/05/2020;1;28;1.915,69;1;0
1;1;404;01/01/2021;1;1;4.643,84;1;0
1;1;404;01/01/2022;1;3;6.347,58;1;0
1;1;404;01/01/2023;1;3;6.908,23;1;0
1;1;404;01/05/2025;1;3;8.318,21;1;0
1;1;404;01/07/2021;1;3;5.804,80;1;0
1;1;404;01/08/2019;1;3;4.415,40;1;0
1;1;404;01/09/2019;1;3;4.511,21;1;0
1;1;404;01/09/2021;1;3;6.040,71;1;0
1;1;404;01/09/2022;1;3;6.664,96;1;0
1;1;404;01/09/2023;1;3;7.219,10;1;0
1;1;404;01/09/2024;1;4;7.562,01;1;0
1;1;404;05/11/2018;1;1;4.014,00;1;0
1;1;407;01/01/2021;1;3;2.419,00;1;0
1;1;407;01/01/2022;1;3;2.671,02;1;0
1;1;407;01/01/2023;1;3;2.906,94;1;0
1;1;407;01/09/2019;1;27;2.349,91;1;0
1;1;407;01/09/2021;1;3;2.541,89;1;0
1;1;407;01/09/2022;1;3;2.804,57;1;0
1;1;407;01/09/2023;1;3;3.037,75;1;0
1;1;407;02/08/2020;1;3;2.349,91;1;0
1;1;407;04/05/2020;1;28;1.762,43;1;0
1;1;407;05/11/2018;1;1;2.300,00;1;0
1;1;410;01/01/2021;1;3;7.393,15;1;0
1;1;410;01/01/2022;1;3;8.163,37;1;0
1;1;410;01/01/2023;1;3;8.884,40;1;0
1;1;410;01/05/2017;1;3;4.399,62;1;0
1;1;410;01/05/2018;1;4;4.498,61;1;0
1;1;410;01/09/2019;1;3;7.182,00;1;0
1;1;410;01/09/2021;1;3;7.768,72;1;0
1;1;410;01/09/2022;1;3;8.571,54;1;0
1;1;410;01/09/2023;1;3;9.284,20;1;0
1;1;410;01/09/2024;1;3;9.725,20;1;0
1;1;410;01/11/2018;1;3;7.000,00;1;0
1;1;410;06/04/2017;1;1;4.385,00;1;0
1;1;411;01/01/2021;1;3;3.996,60;1;0
1;1;411;01/01/2022;1;3;4.412,97;1;0
1;1;411;01/01/2023;1;3;4.802,75;1;0
1;1;411;01/09/2019;1;3;3.882,46;1;0
1;1;411;01/09/2021;1;3;4.199,63;1;0
1;1;411;01/09/2022;1;3;4.633,62;1;0
1;1;411;08/11/2018;1;1;3.800,00;1;0
1;1;413;08/11/2018;1;1;3.800,00;1;0
1;1;414;01/01/2021;1;3;3.786,26;1;0
1;1;414;01/01/2022;1;3;4.180,71;1;0
1;1;414;01/09/2019;1;3;3.678,12;1;0
1;1;414;01/09/2021;1;3;3.978,60;1;0
1;1;414;01/09/2022;1;3;4.389,75;1;0
1;1;414;09/11/2018;1;1;3.600,00;1;0
1;1;415;01/01/2021;1;3;3.786,26;1;0
1;1;415;01/01/2022;1;3;4.180,71;1;0
1;1;415;01/01/2023;1;3;4.549,97;1;0
1;1;415;01/05/2025;1;3;5.478,63;1;0
1;1;415;01/09/2019;1;3;3.678,12;1;0
1;1;415;01/09/2021;1;3;3.978,60;1;0
1;1;415;01/09/2022;1;3;4.389,75;1;0
1;1;415;01/09/2023;1;3;4.754,72;1;0
1;1;415;01/09/2024;1;1;4.980,57;1;0
1;1;415;12/11/2018;1;1;3.600,00;1;0
1;1;417;01/01/2021;1;3;6.310,43;1;0
1;1;417;01/01/2022;1;3;6.967,85;1;0
1;1;417;01/01/2023;1;3;7.583,29;1;0
1;1;417;01/09/2019;1;3;6.130,20;1;0
1;1;417;01/09/2021;1;3;6.631,00;1;0
1;1;417;01/09/2022;1;3;7.316,24;1;0
1;1;417;01/09/2023;1;3;7.924,54;1;0
1;1;417;01/09/2024;1;3;8.300,96;1;0
1;1;417;12/11/2018;1;1;6.000,00;1;0
1;1;419;01/01/2021;1;3;5.048,34;1;0
1;1;419;01/01/2022;1;4;5.574,28;1;0
1;1;419;01/08/2022;1;3;5.741,50;1;0
1;1;419;01/09/2019;1;3;4.904,16;1;0
1;1;419;01/09/2021;1;3;5.304,80;1;0
1;1;419;01/09/2022;1;3;6.020,21;1;0
1;1;419;13/11/2018;1;1;4.800,00;1;0
1;1;420;01/09/2019;1;3;1.675,00;1;0
1;1;420;14/11/2018;1;1;1.630,20;1;0
1;1;421;01/01/2021;1;3;4.206,95;1;0
1;1;421;01/09/2019;1;3;4.086,80;1;0
1;1;421;14/11/2018;1;1;4.000,00;1;0
1;1;423;01/01/2021;1;3;4.212,58;1;0
1;1;423;01/01/2022;1;3;4.651,45;1;0
1;1;423;01/01/2023;1;3;5.062,29;1;0
1;1;423;01/09/2019;1;3;4.092,27;1;0
1;1;423;01/09/2021;1;3;4.426,58;1;0
1;1;423;01/09/2022;1;3;4.884,02;1;0
1;1;423;01/09/2023;1;3;5.290,09;1;0
1;1;423;01/09/2024;1;3;5.541,37;1;0
1;1;423;19/11/2018;1;1;4.014,00;1;0
1;1;424;01/09/2019;1;27;3.262,40;1;0
1;1;424;02/08/2020;1;3;3.262,40;1;0
1;1;424;04/05/2020;1;28;2.446,80;1;0
1;1;424;21/11/2018;1;1;3.200,00;1;0
1;1;425;01/01/2021;1;3;4.212,58;1;0
1;1;425;01/01/2022;1;3;4.651,45;1;0
1;1;425;01/01/2023;1;3;5.062,29;1;0
1;1;425;01/09/2019;1;3;4.092,27;1;0
1;1;425;01/09/2021;1;3;4.426,58;1;0
1;1;425;01/09/2022;1;3;4.884,02;1;0
1;1;425;01/09/2023;1;3;5.290,09;1;0
1;1;425;01/09/2024;1;3;5.541,37;1;0
1;1;425;03/12/2018;1;1;4.014,00;1;0
1;1;426;01/01/2021;1;3;4.040,48;1;0
1;1;426;01/01/2022;1;3;4.461,42;1;0
1;1;426;01/01/2023;1;3;4.855,47;1;0
1;1;426;01/08/2019;1;3;3.850,00;1;0
1;1;426;01/09/2019;1;3;3.925,08;1;0
1;1;426;01/09/2021;1;3;4.245,74;1;0
1;1;426;01/09/2022;1;3;4.684,49;1;0
1;1;426;01/09/2023;1;3;5.073,97;1;0
1;1;426;01/09/2024;1;3;5.314,98;1;0
1;1;426;03/12/2018;1;1;3.500,00;1;0
1;1;429;01/01/2021;1;3;2.623,68;1;0
1;1;429;01/01/2022;1;3;2.897,01;1;0
1;1;429;01/01/2023;1;3;3.152,89;1;0
1;1;429;01/05/2025;1;3;3.968,96;1;0
1;1;429;01/09/2019;1;27;2.548,75;1;0
1;1;429;01/09/2021;1;3;2.756,96;1;0
1;1;429;01/09/2022;1;3;3.041,86;1;0
1;1;429;01/09/2023;1;3;3.294,77;1;0
1;1;429;01/09/2024;1;4;3.451,27;1;0
1;1;429;02/08/2020;1;3;2.548,75;1;0
1;1;429;04/05/2020;1;28;1.911,56;1;0
1;1;429;04/12/2018;1;1;2.500,00;1;0
1;1;430;01/01/2021;1;3;4.407,79;1;0
1;1;430;01/01/2022;1;3;4.867,00;1;0
1;1;430;01/01/2023;1;3;5.296,88;1;0
1;1;430;01/05/2025;1;3;6.377,98;1;0
1;1;430;01/09/2019;1;3;4.281,90;1;0
1;1;430;01/09/2021;1;3;4.631,71;1;0
1;1;430;01/09/2022;1;3;5.110,35;1;0
1;1;430;01/09/2023;1;3;5.535,24;1;0
1;1;430;01/09/2024;1;1;5.798,16;1;0
1;1;430;04/12/2018;1;1;4.200,00;1;0
1;1;431;01/01/2021;1;3;4.407,79;1;0
1;1;431;01/01/2022;1;3;4.867,00;1;0
1;1;431;01/01/2023;1;3;5.296,88;1;0
1;1;431;01/09/2019;1;3;4.281,90;1;0
1;1;431;01/09/2021;1;3;4.631,71;1;0
1;1;431;01/09/2022;1;3;5.110,35;1;0
1;1;431;04/12/2018;1;1;4.200,00;1;0
1;1;432;01/01/2021;1;3;4.407,79;1;0
1;1;432;01/01/2022;1;3;4.867,00;1;0
1;1;432;01/01/2023;1;3;5.296,88;1;0
1;1;432;01/09/2019;1;3;4.281,90;1;0
1;1;432;01/09/2021;1;3;4.631,71;1;0
1;1;432;01/09/2022;1;3;5.110,35;1;0
1;1;432;01/09/2023;1;3;5.535,24;1;0
1;1;432;01/09/2024;1;3;5.798,16;1;0
1;1;432;04/12/2018;1;1;4.200,00;1;0
1;1;433;01/01/2021;1;3;4.386,80;1;0
1;1;433;01/01/2022;1;3;4.843,82;1;0
1;1;433;01/01/2023;1;3;5.271,65;1;0
1;1;433;01/08/2019;1;3;4.180,00;1;0
1;1;433;01/09/2019;1;3;4.261,51;1;0
1;1;433;01/09/2021;1;3;4.609,65;1;0
1;1;433;01/09/2022;1;3;5.086,01;1;0
1;1;433;01/09/2023;1;3;5.508,87;1;0
1;1;433;01/09/2024;1;3;5.770,54;1;0
1;1;433;04/12/2018;1;1;3.800,00;1;0
1;1;434;01/05/2018;1;3;4.592,81;1;0
1;1;434;01/06/2017;1;1;4.500,00;1;0
1;1;434;01/09/2019;1;3;4.712,22;1;0
1;1;435;01/01/2021;1;3;9.051,71;1;0
1;1;435;01/01/2022;1;3;9.994,73;1;0
1;1;435;01/01/2023;1;3;10.877,51;1;0
1;1;435;01/09/2019;1;4;7.646,25;1;0
1;1;435;01/09/2021;1;3;9.511,54;1;0
1;1;435;01/09/2022;1;3;10.494,47;1;0
1;1;435;01/09/2023;1;3;11.367,00;1;0
1;1;435;01/09/2024;1;3;11.906,93;1;0
1;1;435;01/12/2019;1;3;8.793,19;1;0
1;1;435;06/12/2018;1;1;7.500,00;1;0
1;1;436;01/01/2021;1;3;4.188,83;1;0
1;1;436;01/01/2022;1;3;4.625,22;1;0
1;1;436;01/01/2023;1;3;5.033,74;1;0
1;1;436;01/09/2019;1;27;4.069,20;1;0
1;1;436;01/09/2021;1;3;4.401,62;1;0
1;1;436;01/09/2022;1;3;4.856,48;1;0
1;1;436;01/09/2023;1;3;5.260,26;1;0
1;1;436;02/08/2020;1;3;4.069,20;1;0
1;1;436;04/05/2020;1;28;3.051,90;1;0
1;1;436;18/12/2018;1;1;4.000,00;1;0
1;1;437;01/01/2021;1;3;2.219,30;1;0
1;1;437;01/08/2019;1;3;2.119,26;1;0
1;1;437;01/09/2019;1;3;2.155,92;1;0
1;1;437;01/09/2021;1;3;2.332,04;1;0
1;1;437;02/01/2019;1;1;1.630,20;1;0
1;1;438;01/01/2021;1;3;3.979,39;1;0
1;1;438;01/01/2022;1;3;4.393,96;1;0
1;1;438;01/01/2023;1;3;4.782,06;1;0
1;1;438;01/09/2019;1;3;3.865,74;1;0
1;1;438;01/09/2021;1;3;4.181,54;1;0
1;1;438;01/09/2022;1;3;4.613,66;1;0
1;1;438;01/09/2023;1;3;4.997,25;1;0
1;1;438;01/09/2024;1;3;5.234,62;1;0
1;1;438;02/01/2019;1;1;3.800,00;1;0
1;1;440;01/01/2021;1;3;2.926,13;1;0
1;1;440;01/01/2022;1;3;3.230,98;1;0
1;1;440;01/01/2023;1;3;4.184,46;1;0
1;1;440;01/09/2019;1;27;2.842,56;1;0
1;1;440;01/09/2021;1;3;3.074,78;1;0
1;1;440;01/09/2022;1;4;3.392,53;1;0
1;1;440;01/09/2023;1;3;4.372,76;1;0
1;1;440;01/09/2024;1;3;4.580,47;1;0
1;1;440;01/11/2022;1;3;4.037,11;1;0
1;1;440;04/02/2019;1;1;2.800,00;1;0
1;1;440;04/08/2020;1;3;2.842,56;1;0
1;1;440;06/05/2020;1;28;2.131,92;1;0
1;1;441;01/01/2021;1;3;2.926,13;1;0
1;1;441;01/09/2019;1;27;2.842,56;1;0
1;1;441;01/09/2021;1;3;3.074,78;1;0
1;1;441;02/08/2020;1;3;2.842,56;1;0
1;1;441;04/02/2019;1;1;2.800,00;1;0
1;1;441;04/05/2020;1;28;2.131,92;1;0
1;1;442;01/01/2021;1;3;3.657,66;1;0
1;1;442;01/01/2022;1;3;4.038,72;1;0
1;1;442;01/09/2019;1;3;3.553,20;1;0
1;1;442;01/09/2021;1;3;3.843,47;1;0
1;1;442;01/09/2022;1;3;4.240,66;1;0
1;1;442;04/02/2019;1;1;3.500,00;1;0
1;1;443;01/01/2021;1;3;1.724,25;1;0
1;1;443;01/01/2022;1;3;1.902,97;1;0
1;1;443;01/09/2019;1;3;1.675,00;1;0
1;1;443;01/09/2021;1;3;1.810,97;1;0
1;1;443;01/09/2022;1;3;1.998,12;1;0
1;1;443;04/02/2019;1;1;1.630,20;1;0
1;1;444;01/01/2021;1;3;4.194,82;1;0
1;1;444;01/09/2019;1;27;4.075,01;1;0
1;1;444;02/08/2020;1;3;4.075,01;1;0
1;1;444;04/05/2020;1;28;3.056,26;1;0
1;1;444;06/02/2019;1;1;4.014,00;1;0
1;1;447;01/01/2021;1;3;2.606,96;1;0
1;1;447;01/09/2019;1;3;2.532,50;1;0
1;1;447;01/09/2021;1;3;2.739,39;1;0
1;1;447;21/02/2019;1;1;2.500,00;1;0
1;1;449;01/01/2021;1;3;3.945,36;1;0
1;1;449;01/09/2019;1;3;3.832,68;1;0
1;1;449;01/09/2021;1;3;4.145,78;1;0
1;1;449;15/04/2019;1;1;3.800,00;1;0
1;1;451;01/01/2021;1;3;2.590,23;1;0
1;1;451;01/01/2022;1;3;2.860,08;1;0
1;1;451;01/01/2023;1;3;3.112,70;1;0
1;1;451;01/01/2024;1;3;4.228,60;1;0
1;1;451;01/09/2019;1;3;2.516,25;1;0
1;1;451;01/09/2021;1;3;2.721,81;1;0
1;1;451;01/09/2022;1;3;3.003,08;1;0
1;1;451;01/09/2023;1;4;3.252,77;1;0
1;1;451;01/09/2024;1;3;4.429,46;1;0
1;1;451;20/05/2019;1;1;2.500,00;1;0
1;1;452;01/01/2021;1;3;2.072,18;1;0
1;1;452;01/09/2019;1;3;2.013,00;1;0
1;1;452;01/09/2021;1;3;2.177,45;1;0
1;1;452;20/05/2019;1;1;2.000,00;1;0
1;1;453;10/06/2019;1;1;3.800,00;1;0
1;1;454;01/01/2020;1;14;1.039,00;1;0
1;1;454;01/09/2019;1;19;998,00;1;0
1;1;454;05/07/2019;1;1;998,00;1;0
1;1;455;01/01/2020;1;14;1.039,00;1;0
1;1;455;01/09/2019;1;19;1.002,29;1;0
1;1;455;05/07/2019;1;1;998,00;1;0
1;1;456;01/05/2018;1;1;3.426,83;1;0
1;1;456;01/05/2019;1;3;3.769,51;1;0
1;1;456;01/09/2019;1;3;3.867,52;1;0
1;1;456;04/12/2017;1;1;3.395,00;1;0
1;1;457;01/01/2021;1;3;4.562,44;1;0
1;1;457;01/01/2022;1;3;5.037,76;1;0
1;1;457;01/01/2023;1;3;5.482,72;1;0
1;1;457;01/05/2016;1;3;4.062,27;1;0
1;1;457;01/05/2017;1;3;4.224,76;1;0
1;1;457;01/05/2018;1;3;4.319,82;1;0
1;1;457;01/09/2019;1;3;4.432,14;1;0
1;1;457;01/09/2021;1;3;4.794,21;1;0
1;1;457;01/09/2022;1;3;5.289,65;1;0
1;1;457;01/09/2023;1;3;5.729,44;1;0
1;1;457;01/09/2024;1;3;6.001,59;1;0
1;1;457;01/10/2015;1;1;3.700,00;1;0
1;1;457;01/11/2015;1;3;3.848,00;1;0
1;1;458;01/01/2021;1;3;4.562,44;1;0
1;1;458;01/01/2022;1;3;5.037,76;1;0
1;1;458;01/01/2023;1;3;5.482,72;1;0
1;1;458;01/05/2016;1;3;4.062,27;1;0
1;1;458;01/05/2017;1;3;4.224,76;1;0
1;1;458;01/05/2018;1;3;4.319,82;1;0
1;1;458;01/09/2019;1;3;4.432,14;1;0
1;1;458;01/09/2021;1;3;4.794,21;1;0
1;1;458;01/09/2022;1;3;5.289,65;1;0
1;1;458;01/10/2015;1;1;3.700,00;1;0
1;1;458;01/11/2015;1;3;3.848,00;1;0
1;1;459;01/01/2021;1;3;8.513,83;1;0
1;1;459;01/01/2022;1;3;9.400,80;1;0
1;1;459;01/05/2016;1;3;7.580,48;1;0
1;1;459;01/05/2017;1;3;7.883,70;1;0
1;1;459;01/05/2018;1;3;8.061,08;1;0
1;1;459;01/09/2019;1;3;8.270,67;1;0
1;1;459;01/09/2021;1;3;8.946,33;1;0
1;1;459;01/09/2022;1;3;9.870,84;1;0
1;1;459;01/11/2013;1;20;6.276,28;1;0
1;1;459;01/11/2014;1;20;6.747,00;1;0
1;1;459;01/11/2015;1;3;7.016,88;1;0
1;1;459;09/08/2007;1;1;5.865,00;1;0
1;1;460;01/01/2021;1;3;3.814,38;1;0
1;1;460;01/01/2022;1;3;4.211,76;1;0
1;1;460;01/05/2018;1;3;3.439,56;1;0
1;1;460;01/09/2019;1;1;3.528,99;1;0
1;1;460;01/09/2021;1;3;4.008,15;1;0
1;1;460;01/09/2022;1;3;4.422,35;1;0
1;1;460;01/11/2019;1;3;3.705,44;1;0
1;1;460;13/10/2017;1;1;3.395,00;1;0
1;1;461;15/07/2019;1;1;998,00;1;0
1;1;462;01/01/2021;1;3;1.724,25;1;0
1;1;462;01/09/2019;1;3;1.675,00;1;0
1;1;462;01/09/2021;1;3;1.810,97;1;0
1;1;462;18/07/2019;1;1;1.630,20;1;0
1;1;463;01/08/2019;1;1;5.500,00;1;0
1;1;463;01/09/2019;1;3;5.512,10;1;0
1;1;464;01/01/2021;1;3;3.920,33;1;0
1;1;464;01/01/2022;1;3;4.328,75;1;0
1;1;464;01/01/2023;1;3;4.711,09;1;0
1;1;464;01/08/2019;1;1;3.800,00;1;0
1;1;464;01/09/2019;1;3;3.808,36;1;0
1;1;464;01/09/2021;1;3;4.119,48;1;0
1;1;464;01/09/2022;1;3;4.545,19;1;0
1;1;464;01/09/2023;1;3;4.923,09;1;0
